matchid,date,player_name
Matches/MatchScorecard_T20.asp?MatchCode=0729,2018-11-17,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0715,2018-10-09,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0711,2018-08-14,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0605,2017-01-25,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0604,2017-01-22,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0603,2017-01-20,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=1087,2020-02-16,Bjorn Fortuin  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=1084,2020-02-14,Bjorn Fortuin  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0926,2019-09-22,Bjorn Fortuin  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0921,2019-09-18,Bjorn Fortuin  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=1128,2020-03-10,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1124,2020-03-08,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1120,2020-03-06,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1073,2020-01-19,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1072,2020-01-18,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1071,2020-01-15,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0849,2019-07-12,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1014,2019-10-26,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1010,2019-10-25,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1003,2019-10-23,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0983,2019-10-21,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0971,2019-10-19,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0961,2019-10-18,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0924,2019-09-20,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0920,2019-09-18,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0918,2019-09-17,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0948,2019-10-09,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0853,2019-07-14,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0945,2019-10-07,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0942,2019-10-06,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0940,2019-10-05,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1038,2019-11-02,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1036,2019-11-01,Gareth Delany  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0090,2009-05-07,Callum Ferguson  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0089,2009-03-29,Callum Ferguson  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0084,2009-02-15,Callum Ferguson  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1076,2020-01-25,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=1075,2020-01-24,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0947,2019-10-09,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=1050,2019-11-08,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0946,2019-10-07,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0743,2019-02-06,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=1044,2019-11-05,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0941,2019-10-05,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0791,2019-05-05,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=1041,2019-11-03,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0741,2019-02-03,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0740,2019-02-01,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0723,2018-10-31,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0722,2018-10-28,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0720,2018-10-26,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0719,2018-10-24,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0726,2018-11-04,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0701,2018-04-03,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0724,2018-11-02,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0679,2018-04-02,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0656,2018-01-28,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0655,2018-01-25,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0654,2018-01-22,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0678,2018-04-01,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0634,2017-09-12,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0643,2017-10-29,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0642,2017-10-27,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0640,2017-10-26,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0636,2017-09-15,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0635,2017-09-13,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0617,2017-03-30,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0616,2017-03-26,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0619,2017-04-02,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0618,2017-04-01,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0584,2016-09-27,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0583,2016-09-24,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0582,2016-09-23,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0580,2016-09-07,Babar Azam  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=1128,2020-03-10,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1124,2020-03-08,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1120,2020-03-06,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1073,2020-01-19,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1072,2020-01-18,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1071,2020-01-15,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0924,2019-09-20,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0948,2019-10-09,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0945,2019-10-07,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0765,2019-02-24,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0764,2019-02-23,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0763,2019-02-21,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0761,2019-02-17,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0760,2019-02-15,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0747,2019-02-13,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1038,2019-11-02,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0686,2018-06-12,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0713,2018-08-22,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0712,2018-08-20,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0695,2018-06-29,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0693,2018-06-27,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0690,2018-06-17,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0689,2018-06-17,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0688,2018-06-13,Simi Singh  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0701,2018-04-03,Jason Mohammed  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0679,2018-04-02,Jason Mohammed  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0678,2018-04-01,Jason Mohammed  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0651,2017-12-29,Jason Mohammed  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0627,2017-06-05,Jason Mohammed  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0626,2017-06-03,Jason Mohammed  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0625,2017-06-02,Jason Mohammed  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0619,2017-04-02,Jason Mohammed  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0618,2017-04-01,Jason Mohammed  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0571,2016-06-18,Rishi Dhawan  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0615,2017-03-12,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0614,2017-03-10,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0613,2017-03-08,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0627,2017-06-05,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0626,2017-06-03,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0625,2017-06-02,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0602,2017-01-20,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0600,2017-01-20,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0592,2017-01-14,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0587,2016-12-18,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0586,2016-12-16,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0585,2016-12-14,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0490,2016-01-10,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0536,2016-03-08,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0488,2016-01-08,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0565,2016-03-27,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0559,2016-03-23,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0555,2016-03-20,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0517,2016-02-20,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0514,2016-02-19,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0472,2015-10-28,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0471,2015-10-26,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0376,2014-03-18,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0353,2013-11-30,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0350,2013-11-24,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0341,2013-11-16,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0340,2013-11-15,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0336,2013-10-11,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0334,2013-09-30,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0313,2013-03-04,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0310,2013-03-03,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0543,2016-03-11,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0538,2016-03-09,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0508,2016-02-09,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0507,2016-02-07,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0506,2016-02-06,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0546,2016-03-13,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0513,2016-02-16,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0512,2016-02-14,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0431,2015-06-21,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0428,2015-06-18,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0379,2014-03-19,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0374,2014-03-17,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0365,2014-02-21,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0364,2014-02-19,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0353,2013-11-30,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0342,2013-11-16,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0276,2012-09-24,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0253,2012-07-21,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0252,2012-07-20,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0251,2012-07-18,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0242,2012-03-24,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0240,2012-03-23,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0238,2012-03-22,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0237,2012-03-18,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0227,2012-02-23,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0226,2012-02-22,Max Sorensen  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1070,2020-01-10,Navdeep Saini  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1069,2020-01-07,Navdeep Saini  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1068,2020-01-05,Navdeep Saini  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1081,2020-02-02,Navdeep Saini  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1080,2020-01-31,Navdeep Saini  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0926,2019-09-22,Navdeep Saini  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0921,2019-09-18,Navdeep Saini  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0877,2019-08-06,Navdeep Saini  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0874,2019-08-04,Navdeep Saini  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0872,2019-08-03,Navdeep Saini  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1081,2020-02-02,Shivam Dube  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1080,2020-01-31,Shivam Dube  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1079,2020-01-29,Shivam Dube  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1077,2020-01-26,Shivam Dube  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1074,2020-01-24,Shivam Dube  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1069,2020-01-07,Shivam Dube  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1068,2020-01-05,Shivam Dube  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1067,2019-12-11,Shivam Dube  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1065,2019-12-08,Shivam Dube  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1063,2019-12-06,Shivam Dube  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1055,2019-11-10,Shivam Dube  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1047,2019-11-07,Shivam Dube  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1042,2019-11-03,Shivam Dube  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0736,2019-01-11,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0744,2019-02-08,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0742,2019-02-06,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1043,2019-11-05,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1040,2019-11-03,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1035,2019-11-01,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0726,2018-11-04,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0588,2017-01-03,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=1079,2020-01-29,Mohammed Shami  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1077,2020-01-26,Mohammed Shami  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1074,2020-01-24,Mohammed Shami  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1067,2019-12-11,Mohammed Shami  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0631,2017-07-09,Mohammed Shami  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0576,2016-08-28,Mohammed Shami  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0575,2016-08-27,Mohammed Shami  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0411,2014-09-07,Mohammed Shami  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0395,2014-03-28,Mohammed Shami  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0388,2014-03-23,Mohammed Shami  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0384,2014-03-21,Mohammed Shami  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0357,2014-01-11,Nikita Miller  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0358,2014-01-15,Nikita Miller  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0175,2010-05-11,Nikita Miller  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0179,2010-05-19,Nikita Miller  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0153,2010-04-30,Nikita Miller  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0159,2010-05-03,Nikita Miller  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0148,2010-02-23,Nikita Miller  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0147,2010-02-21,Nikita Miller  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0118,2009-08-02,Nikita Miller  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=1079,2020-01-29,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1077,2020-01-26,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1074,2020-01-24,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0926,2019-09-22,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0921,2019-09-18,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1065,2019-12-08,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1063,2019-12-06,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0874,2019-08-04,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0872,2019-08-03,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0631,2017-07-09,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0510,2016-02-12,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0509,2016-02-09,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0576,2016-08-28,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0575,2016-08-27,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0534,2016-03-06,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0569,2016-03-31,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0566,2016-03-27,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0560,2016-03-23,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0554,2016-03-19,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0548,2016-03-15,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0525,2016-02-27,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0522,2016-02-24,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0511,2016-02-14,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0501,2016-01-31,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0499,2016-01-29,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0498,2016-01-26,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0528,2016-03-01,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0411,2014-09-07,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0406,2014-04-06,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0405,2014-04-04,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0399,2014-03-30,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0395,2014-03-28,Ravindra Jadeja  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0388,2014-03-23,Ravindra Jadeja  (India)
